ID,Reviews,Ratings
13410,"I ordered these earrings because I liked the light blue color in the several pictures on Amazon. I was expecting them to be a bit darker based on a few reviews. Theyre not BAD earrings if you were looking for DARK BLUE stones. Depending at what angle you look at them at and under what light, they look BLACK (someone else pointed this out) At best, they are a deep indigo, like DARK blue jeans. Thats not whats pictured! Since I was looking for something specific I wouldnt have bought these. Theyre not bad looking earings (although they do look smaller than whats on the model's ear photo) Just not what I was looking for.My biggest problem was packaging. Someone, in their infinite wisdom, stuck a label on the pretty blue box right under the bow. I tried and tried to carefully remove it but it was impossible because its a paper box. So I ended up RUINING the pretty box and Im now embarassed to give these to my wife in this box, so now I have to find ANOTHER box!!! THANKS KATARINA!!!!***12/21/11 UPDATE*** OK so a rep contacted me, without me having to contact them about the box issue and a new box was FEDEX'ed to me overnight. I ADDED a star to the review. Thank you! I see they changed the color of the earrings to more accurately represent the the actual colors.Once again, these look like nice earings, but I was looking for light blue stones which was shown on the age when I bought them.
",3
13417,"Pretty, but small. Like really small. Typical guy, I should have realized I wasn't getting gigantic rocks for 150ish bucks, but I didn't. Anyway. Like I said, pretty.
",3
13423,"I was initially disappointed with the size-they were not exactly as pictured and upon first inspection, seemed too small. But
",3
13430,"Speedy shipping. Blue diamond color with a slight green hue - very nice. Also, very small. Each earring probably is a quarter carat. The spare four-prong setting makes the diamonds look rather smallish. Great if you want very simple, unobtrusive earrings. Not so great if you were looking for something with more presence. If that's the case, probably best to head toward .50 carat per earring (of course, at an increased price). Now, the box. Thankfully, the presentation box is very nice. However, the outer box with Katrina on it and a bow would have been very nice as well . . . if someone in shipping had not plastered a tag over the top of the box and part of the ribbon. Taking off the identification tag ruined the look of the box (box came away along with tag), and part of the ribbon. What would have made for a nice combo presentation, now is pared down to the inside box. I'm comfortable giving three stars even with the ruined box. Fix the box, and the rating might get another star (since, I only paid for a quarter carat per earring, and the price was quite good).
",3
13438,"With this ring is only problem stone is too big. I expect something stylish and elegant. It is not it.
",3
13460,"The earrings were very lovely ad arrived in good condition and quickly. However, I was very disappointed to find that they did not clearly mark whether these were untouched real blue or irradiated blue. No did they include an actually assessment by a verified gemologist.Still, pleased with them; but wont know until i have pay for a local gem guy to look at then to know how pleased I really am.
",3
13464,"These are nice-looking earrings of unique design, but they are a bit flimsy, especially the wire hoops. Although they may be ""gold plated,"" they still leave my ears a bit sore at the end of the day -- I'm sensitive enough that gold, silver, or hypoallergenic hoops are the only things I can wear for several hours with complete comfort. Given the price once postage is added, they are quite a bit more expensive than other earrings I've bought on amazon that I like better. Still, I'll keep them as I like the design and they do look nice on.
",3
13482,"Pros: These earrings are very petite and pretty. They're highly polished so it sparkles in the light, and they're lightweight so you don't even feel them when they're on. They're in 14k gold, which is always a plus for me since all of my other jewelry is of that purity.Cons: They're EXTREMELY small. The listed 3.15 inches in the specs is actually the total length of the earrings when they're unfolded. The diameter of each tube is probably 1 mm. Also, the chain connecting the two tubes is very thin (much thinner than the tubes), where the first link starting from the tube is basically as thick as a strand of hair. Because it's so thin, it's easy to bend the link so the earrings look crooked. In fact, when I first pulled the earrings out of the box, they were already bent. Also, considering the amount of gold it has (.4 g), these earrings are pretty expensive.Overall, they're pretty, but I personally would not have purchased these if I had known their actual size. They'd be a good buy for a young teen but they seem too delicate for anyone older.
",3
13489,"I just recently bought this ring for the second time and I have to say I am very disappointed. The first time around I bought it for myself and I absolutely loved it. It was perfect. The sizing was amazing and it didn't turn my finger green. It was a great middle finger ring. I wore it all the time. I went out of town and ended up forgetting it at the hotel I was staying at. By the time I realized I wasn't wearing it, it was too late to go back and get it. I re-ordered it and I'm disappointed. The ring itself is a lot thinner than the first one I got. It seems like it could break at any moment. After wearing it for a day it already started turning my finger green and showing discoloring in the ring itself. Also, at the bottom of the ring there is a big clip in the band. Overall, I loved the ring the first time around but the second time I was very disappointed.
",3
13490,"I ordered six of these sets for a wedding I'm in next month. The are very pretty, but the sets did not come with matching chains. I was surprised because the set is entitled ""Earring and Necklace Set,"" not ""Earring and Pendant Set."" The picture shows the pendant on a silver chain, and the product description does not mention that a chain is not included.Looking back, I should have inquired to see if a chain was included. I recommend other buyers do the same if ordering similar sets.
",3
13491,"The silver scarab pendant I recieived does not have the darker coloration; it's entirely silver in color. I was also expecting it to be a bit weightier... the pendant is very, very lightweight. I was expecting a bit more rugged pendant. This scarab pendant would be nice for someone wanting a very lightweight, elegant pendant. It's a decent buy, and the shipping was fast.
",3
13502,"I bought them for my grandma's birthday. I received them in 3days. However, I noticed a pretty big black speck in one of the diamond stud. The other one is beautiful and sparkly. I was a little disappointed, but I know my grandma wouldn't mind it too much...
",3
13509,"A good value for what it is. My only complaint is that these earrings are tiny - the picture can be deceiving that way, and the label 1/4 carot helps in that deception because that is the combined size (each being only 1/8 carot) yet sounds ""big"" (not as bad though as rings that claim 1 carot but are really 100 stones of what I call diamond dust, combined to add up to 1 carot).
",3
13518,"These are extremely small, bought them as a xmas gift for my bf, he does not seem to mind them so................ But if they were for me, I would not have been satisfied.
",3
13528,"I think the earrings look good. They were smaller than I anticipated. I don't buy jewelry a lot. A close up picture next to something of known size would have helped me visualize how big the earrings were. For $99 it's a deal for me!
",3
13529,"I had decided to order this set of diamond stud earrings as a gift for my girlfriend in spite of reading a few reviews with negative comments. I knew that they would be small, which was okay because I thought they would be nice for everyday use, and my problem was not with the size but the quality of the diamonds. One earring had a small black spot along the outer edge of its diamond and the other earring had two large and easily visible white cloudy areas inside of its diamond. These defects were visible to the naked eye and I decided it was not worth the risk of any disappointment as a gift and so I returned them. I would not recommend the earrings as a gift but perhaps they are okay for personal use. They were quite sparkly despite their interior flaws.
",3
13534,"This is a Christmas gift to coordinate with a hieroglyphic pendant.It's very different and I hope the recipient likes it. It's the perfect gift for this person who's into Egyptian objects
",3
13549,"The cartouche is very pretty and true to described size, but the bottom symbol is not a beetle but what I think is a lotus flower. I am still happy with the purchase, but it would have been nice to know exactly what I was getting.
",3
13558,"I bought this for my mother as she is a CASA. She said it was very beautiful but that the chain is very thin and will probably break. She is searching for a new chain to wear with it.
",3
13604,"I purchased this to wear for my wedding ... the princess cut matches my ring. I didn't want to worry about expensive, real diamonds. It was smaller than I thought but I do have be honest and state that I did not pay attention to size in the description. The clasp needs to be better, but other than that, it looks real.
",3
13649,"This is a nice bracelet it's very shiny and so far pretty stable I've had it a couple of weeks and have never taken it off, but you do have to tighten the figure 8 clasp so that it has a secure grasp on the little bump. and that's why i gave it only 3 stars.
",3
13663,"This bracelet is very stiff. Seems like it could break very easily. I'm a bit disappointed. Would like to get a refund but can't find the receipt.
",3
13665,"Starting with the positive. As someone who has very thin wrists, this is the perfect fit. I lost my ""real"" tennis bracelet due to a faulty clasp and got this to replace it and it's an exact match. However, on with the negative. I'm stuck in it! Have no fear of losing this one, once you fasten the clasp, it's not going anywhere. I've been trying for a half an hour, unsuccessfully, to get this off my wrist. I may be returning just because the clasp is SO bad. That is, if it doesn't break while trying to get it off my wrist. So....I don't know if I'd recommend, its a great bracelet, pretty, great short length but the clasp is beyond words! ruins the whole deal *edit* I have had three people in my office try to remove this from my wrist....still no luck! help!
",3
13677,"This bracelet is absolutely beautiful--much more brilliant and striking than I expected! However, the clasp is horrible. The clasp came undone and the bracelet slipped off my girlfriend's wrist (unfortunately in a busy public area...) the day I gave it to her. It really was tragic.However, it was such a beautiful bracelet for such a great price, I think I might order a replacement for her, and then try to figure out how to make the clasp more reliable.This product would definitely get 5 stars if the clasp were better.
",3
13678,"For $30 I guess you shouldn't expect too much and although it was nice looking when it arrived, after a few months of wear a link went bad and the clasp started having some issues (part of the clasp broke off). So at first people did think it was real but after it started going south it just looked like a piece of junk jewelry. Too cheap to bother getting it fixed, easier to just buy another.
",3
13682,"I bought this so I wouldn't have to worry about ""real"" jewelry at my wedding. It's a nice piece; however, one side of the clasp does not stay. I squeezed it a bit and it was better but it did not stay on all night ... after the pictures, I didn't care ... Still worth it for this type of wear. It would take minor adjustment to fix the clasp; however, we shouldn't have to fix something, no matter what the price.
",3
13708,"I expected this product to be a little better than what it is (based on the picture). However, nothing special in it. It is quite small and not that eye-catching. But compared to the price I shouldn't have expected more than this.
",3
13763,"I did not think for the price I would receive such nice quality hoop earrings. Arrived quickly and very nice quality for sterling silver and nice cz quality as well. Will order again!! I love hoops that are not too big yet show up and make me shine : )Amazon always comes thru.UPDATE Aug. 8th...I already lost 1 earring. No, I will not re purchase. Disappointed as they were pretty in the beginning. Just not well made I guess. : ( Back to searching for a great, small and well made hoop with sparkle.
",3
13765,"so pretty but, the magnet on them wears out. such a shame. would love to wear the every day.otherwise they are fab!
",3
13776,"Expected a little more on the packaging or presentation, they look just Ok to me, gf liked them for like a day to day basis usage.
",3
13807,"The product arrived on time and looked great. Only one problem: it had been polished with some kind of material that left dark marks on my wife's clothing. I wasn't too pleased with that.
",3
13811,"Considering that it's sterling silver, the price certainly isn't bad. The details are nice, it's a pretty shape, but make sure you thoroughly clean off the mouthpiece before using, as the residue of the uncleaned silver tastes awful.Also, the opening of the holder (where you stick the cigarette in) seems a tad small for anything but cloves. A bit of a pain to have to twist regular cigarettes into it.
",3
13824,"I was a little disappointed that the charms were different than shown. There was not a helmet nor horseshoe as shown. There were two charms with solid white and the colts horseshoe in blue.
",3
13837,"I used part of a gift card to purchase this ring. The card was a gift for my 75th birthday. It is an attractive ring, but not worth the price. It looks as if it could be purchased at a flea market for 10.00 tops. The advertising picture was better than the item. (First time this has ever happened, right???) Just sorry I used my gift money, but unfortunately, ""you learn by doing."".
",3
13840,"I am a bit disappointed with this product, but please take this review with a grain of salt. I had a similar ring I wore on my thumb for 15 years, and then it was lost while working. So I was searching to replace it. This ring's photo looks exactly like my ring. I was so excited, because I was missing this part of me that was just gone after 15 years. There are no specs to know the width, but the photo size looks just a little larger than my actual ring size, so I got this ring. This ring is beautiful, and simple and elegant. My problem is it just doesn't look as substantial as it's photo. I expected it to be wider, almost twice as wide as it is. I expected the wires to be thicker, I guess I just expected more. This ring is dainty compared to what I expected, so I rated it 3 stars, as it's okay. I do wear it, and would even say like it.
",3
13853,"I used part of a gift card to purchase this ring. The card was a gift for my 75th birthday. It is an attractive ring, but not worth the price. It looks as if it could be purchased at a flea market for 10.00 tops. The advertising picture was better than the item. (First time this has ever happened, right???) Just sorry I used my gift money, but unfortunately, ""you learn by doing."".
",3
13855,"The pendant itself is just lovely, and I had great service from Silver Insanity. But...To reverse from onyx to Mother of Pearl, the stone actually rotates _within_ the framework of the pendant, rather than reversing simply by flipping the whole thing over. Really, it's a neat idea, but it doesn't work very well in practice. The stone rotates so freely that nearly any movement at all can set it to turning, and it often stops mid-flip, with neither onyx nor Mother of Pearl showing entirely. Instead, it's often the silver frame that shows, with a sliver of white and black on top and bottom. How unfortunate for an otherwise lovely necklace!Once I determine how best to stop the free spinning, I'll be very happy with it.
",3
13857,"the pendant is much smaller than I expected,because it's so small and thick, it's hard for it to stay on one side,it will roll over,I will recommend other people don't choose this one,instead of another rectangle one,also has black onyx and mother of pearl reversible pendant,I brought that piece one in turquoise and lapis,another is carnellian one,they are much more beautiful than this one,big and bold.
",3
13864,"This pendant is very nice. Nice size, color, shape,...but! The gold lettering is put on with some cheap glue. It fell off after wearing for about two weeks. Nowhere to be found to re-glue on.
",3
13885,"a tad bit hollow inside, nothing a that i coulden't fix with a tourch an some silver wire. still a great ring, worth the trouble.
",3
13923,"We ordered this as an interim wedding band for my husband while his real one was being made. It scratches and dings easily, but it served its purpose.
",3
13929,"Initially, I bought one for my sister. My only issue was that I had to bring it to my jeweler to have a bail put on. Otherwise, loved it. Thought it was unique and functional. Rated it four stars.So, I bought one for myself. Before I could wear it the magnifying glass fell out and chipped. I probably should have returned it, but I went to an optician to see if I could get another magnifying glass. (I am waiting.) Realized when the glass fell out that the workmanship was poor (perhaps just on mine... ): The glass quality wasn't as good as others I have; the magnifying glass itself had horribly raggedly edges and hadn't been seated in the pendant well (not flush, for example). We'll see what happens when I bring it to my jeweler to have the glass replaced; I assume he'll glue it in. Too bad. It is a unique and attractive design. Had this not happened on the second pendant I bought, I'd have rated this pendant higher.
",3
13958,"This is a wonderful piece of jewelry. The intricacy is amazing and the silver work is very detailed. I am not giving this 5 stars because I was somewhat upset that this cost so much when it does not even come on a real chain and the fact that the pendant itself is extremely light! It does not feel like a quality piece of jewelry and for the price, I would have thought it would feel heavier and not so trinket like. I still really love it. But I think it should only cost about 30 dollars.
",3
13959,"The detailing is great, but it is very light....about the thickness of a dime. There's only enough silver behind the design to hold it into place & unevenly at that. The back is kinda lumpy, definitely not worth this kind of money. I agree with the previous reviewer, worth about $30.
",3
13971,"Although I bought these earrings at an unbelivable low price--they were way to small for me. In the picture they look wider than they actually are. They are just a tad bigger than huggies and not as wide, so I sent them back. If you like prettty small earrings--these will be perfect for you. They shined very nicely.
",3
13987,"this lightweight necklace makes a very pretty statement..it adds just the right 'punch' to any solid basic colored ensemble...
",3
13988,"I ordered three necklaces and paid $4.99 each plus shipping. This one arrived with a broken claw clasp. I can repair it, but was disappointed at the lack of quality.
",3
13993,"The pendant painted not perfect, but looks good enough for this money.
",3
14013,"Expected it to be larger. Will pay more attention to gram weight/price in the future. It would be fine for a teen.
",3
14033,"I have to agree with the other reviewer. Overall, it was cute, but the bracelet felt cheap. I've bought nicer charm bracelets at Walmart for the same price. My 9 yr old daughter loves it though.
",3
14035,"Ordered for my wife and gave to her for our anniversary. She likes them but one diamond chip was missing. Amazon indicated you had no more available and offered a 'return'. Elected to keep and had a local jewler replace the chip. Similar earrings in local stores were three to ten times the price so I cannot complain. I think the 'fix' only cost about $20.
",3
14062,"Yes they are small, yes they are light, but come on they're $20 emeralds?! You can't beat that. MEN: Do NOT I repeat do NOT think you can buy these as a gift and get any credit. But if you're buying them for yourself or a child... they'll work. Still pretty and delicate and like I said, emeralds.
",3
14063,"The stones in the ones I recieved were not uniform, but they were a darker color for the most part. You do get what you pay for, however. I purchased these at half the retail price listed, and would probably do it again at that price.
",3
14073,"This necklace is meant for a 10-year old, which is the only reason why I will let its cheap look slide. The stone itself looks very pretty, and so does the arrangement and design, but the silver part looks really unattractive.
",3
14074,"I really love this ring. It is beautifully made, and it sparkles in sunlight like a diamond ring would. Unfortunately, I dropped it on my kitchen floor and one of the stones came out! I have not contacted Pugster yet, but am planning to do so. I would like to get it repaired. Hopefully they can help me. I've only had it about 2 months.Otherwise, it's a beautiful ring, but check the prongs when you get it, I've noticed another one which needs to be extended, it doesn't cover the middle stone properly. I'm not giving up this ring! 5 stars if not for the prongs and the lost stone.
",3
14075,"I really love this ring. It is beautifully made, and it sparkles in sunlight like a diamond ring would. Unfortunately, I dropped it on my kitchen floor and one of the stones came out! I have not contacted Pugster yet, but am planning to do so. I would like to get it repaired. Hopefully they can help me. I've only had it about 2 months.Otherwise, it's a beautiful ring, but check the prongs when you get it, I've noticed another one which needs to be extended, it doesn't cover the middle stone properly. I'm not giving up this ring! 5 stars if not for the prongs and the lost stone.
",3
14089,"Came very quickly. Very reasonable but really too small for what I needed. My own fault for not reading the size better. Thanks.
",3
14109,"Really cute! But the problem is it doesn't stay on my ear. I can't get it to stay on. Am I doing something wrong? I pried the guy's arms and legs open and closed it on my ear my it won't stay...
",3
14120,"I realize the bag stated its size but I thought the bags were a little bigger. They are cute but they are too small.
",3
14122,"this frog was so small and very cute but it was totally uncomfortable!! i've had others before that i lost in the years but ordering this one was a mistake!! it hurt SOOOOOO badly!! and putting it on was always hard. finally it just broke!!! don't bother.. find a different frog
",3
14130,"I really like this size ear ring. It shows my preference but does not overpower anyone at work. However, this has a quality control problem, The Yin-Yang symbol is not always correct. The dots are off of the fishes are misshaped in about a third of the ones I purchased. I ended up buying several more pairs than I needed in order to ensure I got enough good quality ones.
",3
14132,"The earring itself is tiny and very cute. The only problem is that the yin-yang symbol fell of after less than a year of wearing it. Now I am looking to replace it, but I think I will go with another brand.
",3
14133,"""when they say very tiny, they are accurate. can barely tell that they are a ying yang, but it is a nose stud. Just wish you could tell it was a ying yang
",3
14135,"I bought this to replace a really tiny earring that I lost, and based on the reviews and description, I thought it would be a good substitute, but it's bigger than I thought it would be. A very pretty earring, but not what I was expecting.
",3
14145,"My wife loved this when I gave it to her. it has a very nice, elegant look to it. However, the clasp broke after a few months of wearing it.
",3
14148,"I recieved this product very promptly however, the picture is a bit misleading. The necklace is beautiful don't get me wrong, but I assumed the pink color of the necklace was a light pink like its shown here. It is however a dark pink and looks almost cheaply made rather then what is shown. Its still a beautiful necklace despite the bad picture here. Oh and one more thing... if you decide to have it gift wrapped it looks cool in its little box. But if you decide to have them write a message for you its horrible. Basically they have this big card that says For You on the outside and inside is your typed message really small and not even centered in the card. I was a bit disappointed by that seeing as how its a mother's day present. Luckily the box came to me before I gave it to my mom with its little cheap card.
",3
14171,"Review of Spider nose cuff: Over all I liked the product.ProsGood detail on item (antique on finish makes it stand out).Made of silver as advertised.Shipped promptly by vendor.Price was right.ConsStem on unit was not thick enough kept bending would not hold its shape.Bead on tail should face the other way to help hold the unit in place.Finish on bead at end of cuff and stem of cuff was very rough (lots of casting residue), especially for something that goes on a sensitive area like the inside of a nose.
",3
14172,"I received the nose ring earlier than promised but the spider itself was to large.
",3
14187,"It is a nice chain, but in my opinion, the pictures do not give an accurate account of the necklace. This is not a tightly structured byzantine necklace.
",3
14188,"As you can see, it's an adorable belly ring but I was a bit dissappointed that the lady bug is hollow. Also, the bar is long, so it's hard to situate it comfortably... I would have returned it just for that (Because for $100, I want to be downright thrilled about my purchase) but Body Candy DOES NOT ACCEPT RETURNS... so purchase cautiously.
",3
14196,"I bought these earrings as a gift and will not be giving them as a gift. They are dull, the tiger eye gem doesn't have the different hues of brown like the picture. I was dissappointed.
",3
14218,"Very nice ring, but why no size?I took the chance that it would fit, but even if it was the only size that was available, why not state what size it is?
",3
14219,"Item was smaller than i thought it would be, but i did not measure the size on my own from your description, that was my fault. it is a nice ring though
",3
14233,"I ordered this product for my wife. It is larger than I expected. The quality is ok. I'm not sure if I will order this type of jewelry without seeing it in person first.
",3
14234,"Wife likes them, so I like them.The connection part may be a bit too loose, depending on the size of the hole of your piercing.
",3
14249,"when worn with the other necklaces that it is supposed to go with, it gets EASILY tangled... I also tried doubling up the necklace and it did OK, but once again it did get a little tangled up.
",3
14250,"This ring, I am sorry to say, Looks very inexpensive in reality. The diamonds look fake and strange, and I am really not at all impressed with it, My husband likes it, and I guess for the price I paid, I didn't get a bad deal, I was just not happy with the overall look of it, once it arrived, like I stated, it looks cheap. Maybe I should have known that the item name, being ""Good Looking men's Diamond Wedding Ring"", should have told me it was just a Good ring, nothing more.S
",3
14265,"I was very happy with the shipping for this item however the quality im on the fence about. i expected it to be shiny and more feminine looking. it seems to be of good quality. lets just hope its a durable!
",3
14271,"On line the earrings look as though they had small beads circling the stones and it looked well defined. With the actual earrings the details were less than crisp and precise. The stones look smaller on the earrings and the actual earrings are slightly over sized for my taste.
",3
14280,"I love the unique shape and bold color of this necklace. However, the ""bold color"" bled all over my white shirt the first time I wore it. Ruined the shirt. I suppose that's what I get for buying items on ""limited time blowout"".
",3
14282,"I bought this piece several months ago and have worn it several times, though I am not personally crazy about a ""lariat"" style of necklace. I would have liked it better if it were just a circular choker. In fact, I have decided to take it apart and make a choker using leather cording and the ""poppy"" shells.The only problem I have with it as a necklace is that some of the beading string can be seen in between two of the flowers. I would suggest using a permanent marker in either orange or red to color any part of the exposed string, (which looks dirty, btw...probably from string wax or something). Otherwise, it is rather lovely. The colors remind me of tangerines and blood oranges. It has an extender chain, so I imagine it should be able to fit any size neck.
",3
14288,"My daughter ordered the ring because she thought the post was sterling but turns out it's not?But it's beautiful.
",3
14302,"I ordered two charms from pugster. I received a package with only one of the charms and the invoice for both. I attempted several times to call. Then to email. They took a long time to respond and then asked if i had looked thru the entire envelope..... yes, i did.They eventually mailed out the second charm and they are nice. It was just a headache trying to get a response from the company.
",3
14319,"Seems to do a good enough job.. Doesn't hold a candle to a jewelers cleaning, though. Not sure if I would buy it again.
",3
14345,"I wanted a letter T to signify my son's name. Unfortunately it looks more like a cross..not the fault of the company, just the nature of the letter T. It is a nice necklace, no complaints there.
",3
14347,"Item was smaller than i thought it would be, but i did not measure the size on my own from your description, that was my fault. it is a nice ring though
",3
14355,"I bought this necklace to wear on my wedding day and it just didn't quite work for me. I think the 3 dangles on the bottom are just a bit too much and make the whole thing unrealistic looking.
",3
14367,"I was very pleased that The ring arrived early and with its appearance, flawless. But as my sister was wearing it the outer part of the ring turned black and the ring Tarnished just hours after getting it. Sterling Silver is not supposed to change when water has touched it, this is exactly what happened in my case. Other than that, the ring still spins and she still wears it daily.
",3
14393,"I bought this as a gag gift for girlfriend, Who doesn't need an ""evil-eye"" bracelet now and then? Its worth $15 dollars, but very delicate.The green is as deplorable as it looks, thats half the fun!!
",3
14397,"Item was smaller than i thought it would be, but i did not measure the size on my own from your description, that was my fault. it is a nice ring though
",3
14407,"This necklace was a X-mas gift and it took quite a while for it to arrive after X-mas.
",3
14429,"This medal is delicately made, however the size of the real product is smaller than its description, the length of the medal is 10mm instead of 12mm.
",3
14435,"I ordered this for my brother to give to his girlfriend. The price was excellent and it looked really nice from the picture. We received it quickly, it was a pretty nice piece with the ""small"" problem of a diamond missing. Which was disappointing. Even more so when I tried to order another and it was no longer available. May be next time.
",3
14443,"This ankle braclet is tiny. Would be nice for a petite young girl. If you are looking for something that will show up on your ankle this is not it. Very light and delicate.
",3
14457,"The pendant would be a lot nicer if it were a bit larger. I just compared the diameter to some coins, and it's smaller than a penny and slightly larger than a dime.
",3
14469,"This bracelet is very unique. It runs large in size. I gave it 3 stars because the wires can stick your wrist and snag clothes.
",3
14476,"Item was smaller than i thought it would be, but i did not measure the size on my own from your description, that was my fault. it is a nice ring though
",3
14485,"When I first saw this ring online I was like ""omg it's a must have."" After reading the reviews from other people I thought this would be a very good deal. It arrived on time and looked like the picture but the size was too big and it was bent a little bit. Now after wearing it only a few days its whorped even more. Overall, this purchase was not the best, but I still wear it anyways even with the flaws.
",3
14495,"I really like the customer service, and the box it comes in is absolutely adorable...however, the ring is not at all what I expected. A little smaller than I expected, and the top...well, the little circle thing with the knot inside? Well, it juts out so far, that it reminds me of one of those Egyptian signet rings. I almost dipped it in wax to see if it would leave an imprint on an envelope! The design is great, except for the fact that the top juts out and I haven't gotten any compliments on it, except for my Mom's. Ah, I would not really recommend this ring, unless you wouldn't mind it looking like a signet ring. It is real silver, though, and very glossy and shiny, so I would give it a three star rating. Just my personal opinion.
",3
14498,"The ring looks like the picture but is very low quality. Of course, for the price I didn't expect anything high end or quality. It bends and dings easily, but for a cheap ring it's nothing more than I would expect.
",3
14531,"These earrings are a little thin and more delicate than I expected. They will be fine for my ten-year-old daughter, for whom the earrings were purchased, but I was a little disappointed when I opened the box.
",3
14533,"These earrings are adorable and the perfect size for a pre-teen. However, I was very surprised/disappointed at how very thin the gold is--almost like wire. They bend quite easily and so require careful handling which I don't think you can always count on from a child! I worry too that the thinness will significantly impact durability. Maybe they're counting on the kid losing them before they come apart.
",3
14545,"The ring is pretty enough, but the metal it is made of of is so thin that you can squash it quite easily. I don't think you can tell this by looking at the photos on Amazon.
",3
14554,"the material the ring is made from is a little too fragile. otherwise its ok
",3
14573,"It seems like I had an unusually bad experience ordering this product. It shipped quickly, but the cheap little box the pendant and chain arrived in was completely smushed by Amazon's packaging. Also, ""flawless"" is a bit misleading. The pendant arrived with very visible dark tarnish stains on the front, instantly requiring cleaning/polishing before I can even gift it. I haven't tried to polish it yet, but to have jewelry arrive that's not ready to be given as a gift is a pain in the butt.
",3
14578,"Why you may wonder I wrote this tittle, nice, well to tell you the truth I brought this chain to my girlfriend and she was pleased, indeed, sadly the chain has a mayor issue, its weak and can break in a hearthbeat, yes I still have the chain but as you may guess already it's broken.
",3
14579,"The heart pendant is good looking, very shiny and a good weight and from the reviews I've read the shine on the heart will stay. I was disappointed in the chain as the lobster clasp did not close all the way and it seemed a bit flimsy (also mentioned in some reviews). I've ordered a separate chain and if it works, then I'll use it for the heart to give as a special gift. If not, then I'll send all back. Not happy about ordering another chain, but the heart was just what I was looking for.
",3
14591,"Wasn't sure what we were getting into buying this online and not really being able to see it. Thependant itself is very nice and while we may end up replacing the chain its ok as is. I didnot like the cheap packaging it came in, being a gift you would like a little more thana plastic bag and box.
",3
14594,"This necklace is cute, but nothing special. In fact, I like the chain more than the floating heart. If this was priced lower I'd give it 5 stars, but it's not worth the $36.95 I paid for it.
",3
14609,"Just not as large at I thought it would be for the price. It is very nice, piece would get for teen, or new mother
",3
14630,"When you see a product with all(but one) reviews giving it a perfect 5, you are forced to stop and think. The product and the price poses a challenge which I guess other sellers will find difficult to match.I gifted this to my girlfriend, and she was absolutely gaga over it! It has a sleek but solid chain, and the design is very delicate. Perfect for someone you love!A must have!!updated on 1/4/2010 - I had initially rated this at 5, but learnt that the shine and color had worn off after 6 months. I would still rate it as 4 if this is selling for $25, but at what it is priced now, thats not possible.updated on 3/26/2011 - The above update pertains to the chain and not the heart itself. The heart still retains its shine and look after so many months. But ouch!, the current price is almost 2.2x of what I paid when I bought it.updated on 2/15/2012 - Another V'day went by and the heart still shines like new. I would like to clarify that the snake chain lost the shine/ color and was probably caused by exposure to moisture in the air. When I got it, it was in the low 30s price range. I have watched this item over a long time and see that the price does fluctuate over time, and occasionally based on probably market dynamics, this item goes from high 70s/ low 80s price to the low 30s that i bought it at.
",3
14643,"The Sterling Silver Floating Heart is very nice and looks wounderful. The chain has begun to blacken. Don't know much about sterling silver, but would have thought that the chain would not blacken if it was the same quality as the heart. Another chain of better quality could be purchased to remedy this problem hopefully.
",3
14652,"Had the seller given more info such as the measurements of the bail's opening, this item would really sell. Not knowing this key info, makes customers uncertain as to whether or not it will fit on their chains.
",3
14656,"Good quality but, had the size been given in the description, I would not have ordered
",3
14665,"Note: The rating is based off what it was needed it for. We do not know how this product works in an ear.We need something to hide a septum piercing, but nothing other than the usual staples or posts was able to be found. This sort of works in the nose okay, but is still fairly visible. Pops in and out super easy so it was lost in a tissue. Work requirements demand something like this rather than a standard septum retainer, and until something better is made this does good enough for now.
",3
14696,"This appears to be a pretty pendant, but I can not see the silhouette of Jesus. I had my hubby look at it and he aggrees. I wish there was a way to contact the company and ask. If anyone see its let me know!:)
",3
14703,"I buy everything by this author and have noticed that she is an excellent crocheter as well as knitter. My first impression of this book was poor but then on looking into the patterns for each bag, I began to see some very innovative designs. I can't use most of the yarns called for (Lion) and also can't felt on my side loading washing machine and this rules out quite a few of the bags. But her techniques are worth exploring perhaps in other projects then the ones in this book. Several use Tunisian crochet. Instead of lining she calls for plastic canvas mesh. She gives instruction for twisted cord on several of the handles. The dancing diamonds felted tote is made with a double-ended hook. Magic miters felted tote is the nicest one (bottom left on front). I also like the pink evening bag on the bottom right. Of all the crocheted bag books this is definitely the most unusual.
",3
14708,"IT MOST CERTINLY IS PRETTY; BUT IT HANGS ON ALL MY CLOTHES. WOULD NOT BUY IT OR ANYTHING LIKE IT AGAIN. REGARDS,DH
",3
14723,"This necklace has a nice design and I like the lapis.However, the pendant is smaller than expected.
",3
14730,"The ring isn't the right size. Although I love this ring, it doesn't fit. I had one before and one of the stones fell off, loved it so much ordered another one.
",3
14774,"Ordered these as a Christmas Present for my 78 year old mother who is a huge Packers fan. They didn't look nearly as big in the picture as they are and was very surprised when we got them and they were bigger than a silver dollar (product description does not include dimensions). Mom still liked them and plans on wearing them during the playoffs for as long as the Packers keep winning. Personally I think they are too big and should be about half this size, but Mom likes them. The quality of the material is good and they look just like the cheese head hats. They are light weight and good color. If you're planning on making a bold Big statement, then these are perfect. If you are just looking for cute cheese head earrings, they may be too big.
",3
14789,"It isn't terrible quality, but don't think you are getting and amazing ring. Works good for a back up or a cheap replacement.
",3
